Account-Mapping,Acc2-Mapping,Version,Year-mapping,Month-mapping,Region-Mapping,Market-Mapping,Adj_Value_Sum
Inventory,Working Capital,ACT,Y5,M06,C,C06,-0.52295277
Inventory,Working Capital,ACT,Y5,M06,C,C09,-0.055477602
Inventory,Working Capital,ACT,Y5,M06,D,D03,-0.223725834
Inventory,Working Capital,ACT,Y5,M06,D,D06,-0.014094974
Inventory,Working Capital,ACT,Y5,M06,D,D10,0.313945091
Inventory,Working Capital,ACT,Y5,M06,E,E01,1.053452106
Inventory,Working Capital,ACT,Y5,M06,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M06,E,E11,1.05435527
Inventory,Working Capital,ACT,Y5,M06,E,E15,-1.123776562
Inventory,Working Capital,ACT,Y5,M06,E,E16,-0.149855244
Inventory,Working Capital,ACT,Y5,M06,E,E18,0.815499905
Inventory,Working Capital,ACT,Y5,M06,F,F02,1.168243196
Inventory,Working Capital,ACT,Y5,M06,F,F04,0.525405298
Inventory,Working Capital,ACT,Y5,M06,F,F05,0.728853293
Inventory,Working Capital,ACT,Y5,M06,G,G01,1.027220713
Inventory,Working Capital,ACT,Y5,M06,G,G05,-0.7886035
Inventory,Working Capital,ACT,Y5,M06,G,G10,-0.277567481
Inventory,Working Capital,ACT,Y5,M06,G,G12,-0.568570957
Inventory,Working Capital,ACT,Y5,M07,A,A01,0.370067428
Inventory,Working Capital,ACT,Y5,M07,A,A03,0.803680621
Inventory,Working Capital,ACT,Y5,M07,B,B01,-0.264371083
Inventory,Working Capital,ACT,Y5,M07,B,B03,0.096371465
Inventory,Working Capital,ACT,Y5,M07,B,B05,0.579870149
Inventory,Working Capital,ACT,Y5,M07,B,B07,0.292732885
Inventory,Working Capital,ACT,Y5,M07,B,B08,1.168023784
Inventory,Working Capital,ACT,Y5,M07,B,B13,0.309960814
Inventory,Working Capital,ACT,Y5,M07,B,B15,0.175568089
Inventory,Working Capital,ACT,Y5,M07,B,B17,-1.633953722
Inventory,Working Capital,ACT,Y5,M07,B,B22,0.981116323
Inventory,Working Capital,ACT,Y5,M07,B,B23,-0.644121077
Inventory,Working Capital,ACT,Y5,M07,B,B25,2.107450828
Inventory,Working Capital,ACT,Y5,M07,B,B27,-0.787513138
Inventory,Working Capital,ACT,Y5,M07,C,C01,-0.990688561
Inventory,Working Capital,ACT,Y5,M07,C,C04,-0.032840748
Inventory,Working Capital,ACT,Y5,M07,C,C05,-0.498926214
Inventory,Working Capital,ACT,Y5,M07,C,C06,-0.52295277
Inventory,Working Capital,ACT,Y5,M07,C,C09,-0.047905059
Inventory,Working Capital,ACT,Y5,M07,D,D03,-0.219316131
Inventory,Working Capital,ACT,Y5,M07,D,D06,0.583523537
Inventory,Working Capital,ACT,Y5,M07,D,D10,0.217062712
Inventory,Working Capital,ACT,Y5,M07,E,E01,-0.30356163
Inventory,Working Capital,ACT,Y5,M07,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M07,E,E11,1.030623381
Inventory,Working Capital,ACT,Y5,M07,E,E15,-0.608048741
Inventory,Working Capital,ACT,Y5,M07,E,E16,-0.150087619
Inventory,Working Capital,ACT,Y5,M07,E,E18,0.870211387
Inventory,Working Capital,ACT,Y5,M07,F,F02,2.319895016
Inventory,Working Capital,ACT,Y5,M07,F,F04,-0.091263578
Inventory,Working Capital,ACT,Y5,M07,F,F05,0.573933471
Inventory,Working Capital,ACT,Y5,M07,G,G01,1.127743508
Inventory,Working Capital,ACT,Y5,M07,G,G03,-1.104769928
Inventory,Working Capital,ACT,Y5,M07,G,G05,-0.312705498
Inventory,Working Capital,ACT,Y5,M07,G,G10,5.383856027
Inventory,Working Capital,ACT,Y5,M07,G,G12,-0.200751044
Inventory,Working Capital,ACT,Y5,M08,A,A01,-0.574787979
Inventory,Working Capital,ACT,Y5,M08,A,A03,1.119966016
Inventory,Working Capital,ACT,Y5,M08,B,B01,-0.912186153
Inventory,Working Capital,ACT,Y5,M08,B,B03,0.36886416
Inventory,Working Capital,ACT,Y5,M08,B,B05,0.117595256
Inventory,Working Capital,ACT,Y5,M08,B,B07,-0.035155159
Inventory,Working Capital,ACT,Y5,M08,B,B08,0.909307964
Inventory,Working Capital,ACT,Y5,M08,B,B13,0.611814196
Inventory,Working Capital,ACT,Y5,M08,B,B15,0.317376658
Inventory,Working Capital,ACT,Y5,M08,B,B17,2.056918296
Inventory,Working Capital,ACT,Y5,M08,B,B22,0.990327311
Inventory,Working Capital,ACT,Y5,M08,B,B23,-0.709265042
Inventory,Working Capital,ACT,Y5,M08,B,B25,2.131696578
Inventory,Working Capital,ACT,Y5,M08,B,B27,-0.822507057
Inventory,Working Capital,ACT,Y5,M08,C,C01,-0.877848501
Inventory,Working Capital,ACT,Y5,M08,C,C04,-0.16583814
Inventory,Working Capital,ACT,Y5,M08,C,C05,-1.032618925
Inventory,Working Capital,ACT,Y5,M08,C,C06,-0.52295277
Inventory,Working Capital,ACT,Y5,M08,C,C09,-0.200026334
Inventory,Working Capital,ACT,Y5,M08,D,D03,-0.117531267
Inventory,Working Capital,ACT,Y5,M08,D,D06,0.091296618
Inventory,Working Capital,ACT,Y5,M08,D,D10,0.401764652
Inventory,Working Capital,ACT,Y5,M08,E,E01,-0.05569634
Inventory,Working Capital,ACT,Y5,M08,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M08,E,E11,0.894042259
Inventory,Working Capital,ACT,Y5,M08,E,E15,-0.048426144
Inventory,Working Capital,ACT,Y5,M08,E,E16,-0.149834119
Inventory,Working Capital,ACT,Y5,M08,E,E18,0.69735157
Inventory,Working Capital,ACT,Y5,M08,F,F02,1.393491581
Inventory,Working Capital,ACT,Y5,M08,F,F04,-0.136663028
Inventory,Working Capital,ACT,Y5,M08,F,F05,0.165060934
Inventory,Working Capital,ACT,Y5,M08,G,G01,1.332121415
Inventory,Working Capital,ACT,Y5,M08,G,G03,-1.594611517
Inventory,Working Capital,ACT,Y5,M08,G,G05,-0.687968708
Inventory,Working Capital,ACT,Y5,M08,G,G10,5.279885455
Inventory,Working Capital,ACT,Y5,M08,G,G12,0.030600078
Inventory,Working Capital,ACT,Y5,M09,A,A01,-0.577462709
Inventory,Working Capital,ACT,Y5,M09,A,A03,1.240478805
Inventory,Working Capital,ACT,Y5,M09,B,B01,-1.408850758
Inventory,Working Capital,ACT,Y5,M09,B,B03,0.160959076
Inventory,Working Capital,ACT,Y5,M09,B,B05,0.27973281
Inventory,Working Capital,ACT,Y5,M09,B,B07,0.008114524
Inventory,Working Capital,ACT,Y5,M09,B,B08,0.176758647
Inventory,Working Capital,ACT,Y5,M09,B,B11,0.71365536
Inventory,Working Capital,ACT,Y5,M09,B,B13,0.344834521
Inventory,Working Capital,ACT,Y5,M09,B,B15,-0.391447806
Inventory,Working Capital,ACT,Y5,M09,B,B17,1.154382551
Inventory,Working Capital,ACT,Y5,M09,B,B22,0.950406411
Inventory,Working Capital,ACT,Y5,M09,B,B23,-0.779091506
Inventory,Working Capital,ACT,Y5,M09,B,B25,2.485086157
Inventory,Working Capital,ACT,Y5,M09,B,B27,-1.011896069
Inventory,Working Capital,ACT,Y5,M09,C,C01,-0.88415728
Inventory,Working Capital,ACT,Y5,M09,C,C02,0.06293339
Inventory,Working Capital,ACT,Y5,M09,C,C04,-0.157665026
Inventory,Working Capital,ACT,Y5,M09,C,C05,-0.941832186
Inventory,Working Capital,ACT,Y5,M09,C,C06,0.672367847
Inventory,Working Capital,ACT,Y5,M09,C,C09,-0.37500185
Inventory,Working Capital,ACT,Y5,M09,D,D03,0.310945715
Inventory,Working Capital,ACT,Y5,M09,D,D06,0.208832818
Inventory,Working Capital,ACT,Y5,M09,D,D10,0.308814331
Inventory,Working Capital,ACT,Y5,M09,E,E01,-0.32793312
Inventory,Working Capital,ACT,Y5,M09,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M09,E,E11,0.945109525
Inventory,Working Capital,ACT,Y5,M09,E,E15,-0.383226914
Inventory,Working Capital,ACT,Y5,M09,E,E16,-0.149770744
Inventory,Working Capital,ACT,Y5,M09,E,E18,0.297171489
Inventory,Working Capital,ACT,Y5,M09,F,F02,1.220300787
Inventory,Working Capital,ACT,Y5,M09,F,F04,-0.480911618
Inventory,Working Capital,ACT,Y5,M09,F,F05,0.20146933
Inventory,Working Capital,ACT,Y5,M09,G,G01,1.24827987
Inventory,Working Capital,ACT,Y5,M09,G,G03,1.354768193
Inventory,Working Capital,ACT,Y5,M09,G,G05,-1.199666097
Inventory,Working Capital,ACT,Y5,M09,G,G08,-0.406238274
Inventory,Working Capital,ACT,Y5,M09,G,G10,-0.232834261
Inventory,Working Capital,ACT,Y5,M09,G,G12,-0.317135852
Inventory,Working Capital,ACT,Y5,M10,A,A01,-0.388914579
Inventory,Working Capital,ACT,Y5,M10,A,A03,0.830729517
Inventory,Working Capital,ACT,Y5,M10,B,B01,-1.005688769
Inventory,Working Capital,ACT,Y5,M10,B,B03,0.290353711
Inventory,Working Capital,ACT,Y5,M10,B,B05,0.155386716
Inventory,Working Capital,ACT,Y5,M10,B,B07,0.40956103
Inventory,Working Capital,ACT,Y5,M10,B,B08,1.165778723
Inventory,Working Capital,ACT,Y5,M10,B,B11,0.245405869
Inventory,Working Capital,ACT,Y5,M10,B,B13,0.324268359
Inventory,Working Capital,ACT,Y5,M10,B,B15,-1.04913145
Inventory,Working Capital,ACT,Y5,M10,B,B17,1.379308841
Inventory,Working Capital,ACT,Y5,M10,B,B22,1.005960184
Inventory,Working Capital,ACT,Y5,M10,B,B23,-0.600886004
Inventory,Working Capital,ACT,Y5,M10,B,B25,2.677986689
Inventory,Working Capital,ACT,Y5,M10,B,B27,-0.775833486
Inventory,Working Capital,ACT,Y5,M10,C,C01,-0.81419559
Inventory,Working Capital,ACT,Y5,M10,C,C02,0.06293339
Inventory,Working Capital,ACT,Y5,M10,C,C04,-0.056038181
Inventory,Working Capital,ACT,Y5,M10,C,C05,-1.157142323
Inventory,Working Capital,ACT,Y5,M10,C,C06,0.672367847
Inventory,Working Capital,ACT,Y5,M10,C,C09,-0.498233237
Inventory,Working Capital,ACT,Y5,M10,D,D03,0.749197308
Inventory,Working Capital,ACT,Y5,M10,D,D06,0.332392937
Inventory,Working Capital,ACT,Y5,M10,D,D10,0.590013932
Inventory,Working Capital,ACT,Y5,M10,E,E01,-1.277878316
Inventory,Working Capital,ACT,Y5,M10,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M10,E,E11,1.458158703
Inventory,Working Capital,ACT,Y5,M10,E,E15,-1.306343107
Inventory,Working Capital,ACT,Y5,M10,E,E16,-0.150129869
Inventory,Working Capital,ACT,Y5,M10,E,E18,-0.487490317
Inventory,Working Capital,ACT,Y5,M10,F,F02,2.052001925
Inventory,Working Capital,ACT,Y5,M10,F,F04,-0.473820247
Inventory,Working Capital,ACT,Y5,M10,F,F05,0.634070273
Inventory,Working Capital,ACT,Y5,M10,G,G01,0.752082135
Inventory,Working Capital,ACT,Y5,M10,G,G03,1.376675928
Inventory,Working Capital,ACT,Y5,M10,G,G05,-1.291955445
Inventory,Working Capital,ACT,Y5,M10,G,G08,-0.373535206
Inventory,Working Capital,ACT,Y5,M10,G,G10,-0.289572228
Inventory,Working Capital,ACT,Y5,M10,G,G12,-0.534731662
Inventory,Working Capital,ACT,Y5,M11,A,A01,-0.534469944
Inventory,Working Capital,ACT,Y5,M11,A,A03,0.640885264
Inventory,Working Capital,ACT,Y5,M11,B,B01,-1.36902445
Inventory,Working Capital,ACT,Y5,M11,B,B03,0.547906282
Inventory,Working Capital,ACT,Y5,M11,B,B05,0.81661536
Inventory,Working Capital,ACT,Y5,M11,B,B07,0.19681842
Inventory,Working Capital,ACT,Y5,M11,B,B08,1.038391129
Inventory,Working Capital,ACT,Y5,M11,B,B11,0.809525948
Inventory,Working Capital,ACT,Y5,M11,B,B13,0.57030143
Inventory,Working Capital,ACT,Y5,M11,B,B15,0.337904456
Inventory,Working Capital,ACT,Y5,M11,B,B17,1.071874834
Inventory,Working Capital,ACT,Y5,M11,B,B22,1.092759853
Inventory,Working Capital,ACT,Y5,M11,B,B23,-0.770012661
Inventory,Working Capital,ACT,Y5,M11,B,B25,2.720255865
Inventory,Working Capital,ACT,Y5,M11,B,B27,-1.064514554
Inventory,Working Capital,ACT,Y5,M11,C,C01,-0.380578123
Inventory,Working Capital,ACT,Y5,M11,C,C04,-0.058190603
Inventory,Working Capital,ACT,Y5,M11,C,C05,-0.880681428
Inventory,Working Capital,ACT,Y5,M11,C,C09,-0.618641919
Inventory,Working Capital,ACT,Y5,M11,D,D03,1.080510882
Inventory,Working Capital,ACT,Y5,M11,D,D06,0.032086541
Inventory,Working Capital,ACT,Y5,M11,D,D10,0.091558375
Inventory,Working Capital,ACT,Y5,M11,E,E01,-1.182476382
Inventory,Working Capital,ACT,Y5,M11,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M11,E,E09,-0.231274345
Inventory,Working Capital,ACT,Y5,M11,E,E11,0.972373926
Inventory,Working Capital,ACT,Y5,M11,E,E12,-1.473441224
Inventory,Working Capital,ACT,Y5,M11,E,E15,-1.38210403
Inventory,Working Capital,ACT,Y5,M11,E,E16,-0.149284867
Inventory,Working Capital,ACT,Y5,M11,E,E18,-0.706711584
Inventory,Working Capital,ACT,Y5,M11,F,F02,1.361217833
Inventory,Working Capital,ACT,Y5,M11,F,F04,-0.435374149
Inventory,Working Capital,ACT,Y5,M11,F,F05,1.016126993
Inventory,Working Capital,ACT,Y5,M11,G,G01,0.473928489
Inventory,Working Capital,ACT,Y5,M11,G,G03,1.08800072
Inventory,Working Capital,ACT,Y5,M11,G,G05,-0.953529859
Inventory,Working Capital,ACT,Y5,M11,G,G08,-0.471427612
Inventory,Working Capital,ACT,Y5,M11,G,G10,-0.252631371
Inventory,Working Capital,ACT,Y5,M11,G,G12,-0.388988093
Inventory,Working Capital,ACT,Y5,M12,A,A01,-0.399435184
Inventory,Working Capital,ACT,Y5,M12,A,A03,0.519119598
Inventory,Working Capital,ACT,Y5,M12,B,B01,-1.134441347
Inventory,Working Capital,ACT,Y5,M12,B,B03,0.6524672
Inventory,Working Capital,ACT,Y5,M12,B,B05,0.877081697
Inventory,Working Capital,ACT,Y5,M12,B,B08,1.215703859
Inventory,Working Capital,ACT,Y5,M12,B,B11,1.854436311
Inventory,Working Capital,ACT,Y5,M12,B,B13,-0.65318757
Inventory,Working Capital,ACT,Y5,M12,B,B15,-0.873056944
Inventory,Working Capital,ACT,Y5,M12,B,B17,0.516315217
Inventory,Working Capital,ACT,Y5,M12,B,B22,0.957860562
Inventory,Working Capital,ACT,Y5,M12,B,B23,-1.011967783
Inventory,Working Capital,ACT,Y5,M12,B,B25,2.978938282
Inventory,Working Capital,ACT,Y5,M12,B,B27,-1.730742629
Inventory,Working Capital,ACT,Y5,M12,C,C01,-0.166452842
Inventory,Working Capital,ACT,Y5,M12,C,C04,0.168396568
Inventory,Working Capital,ACT,Y5,M12,C,C05,-1.745973642
Inventory,Working Capital,ACT,Y5,M12,C,C06,0.672367847
Inventory,Working Capital,ACT,Y5,M12,C,C09,-0.556274853
Inventory,Working Capital,ACT,Y5,M12,D,D03,0.764543943
Inventory,Working Capital,ACT,Y5,M12,D,D06,-0.157584084
Inventory,Working Capital,ACT,Y5,M12,D,D10,0.029280631
Inventory,Working Capital,ACT,Y5,M12,E,E01,-1.976601336
Inventory,Working Capital,ACT,Y5,M12,E,E04,-0.393584403
Inventory,Working Capital,ACT,Y5,M12,E,E11,1.032207273
Inventory,Working Capital,ACT,Y5,M12,E,E15,-1.103697037
Inventory,Working Capital,ACT,Y5,M12,E,E16,-0.149284867
Inventory,Working Capital,ACT,Y5,M12,E,E18,-0.923905055
Inventory,Working Capital,ACT,Y5,M12,F,F02,2.168393719
Inventory,Working Capital,ACT,Y5,M12,F,F04,-0.154673608
Inventory,Working Capital,ACT,Y5,M12,F,F05,0.95965427
Inventory,Working Capital,ACT,Y5,M12,G,G01,1.132253815
Inventory,Working Capital,ACT,Y5,M12,G,G03,0.709113098
Inventory,Working Capital,ACT,Y5,M12,G,G05,-1.605379304
Inventory,Working Capital,ACT,Y5,M12,G,G08,-0.532484153
Inventory,Working Capital,ACT,Y5,M12,G,G10,-0.217315527
Inventory,Working Capital,ACT,Y5,M12,G,G12,-0.619179868
Inventory,Working Capital,ACT,Y6,M02,A,A01,-0.399231842
Inventory,Working Capital,ACT,Y6,M02,A,A03,-0.101445134
Inventory,Working Capital,ACT,Y6,M02,B,B01,-0.93072338
Inventory,Working Capital,ACT,Y6,M02,B,B03,-1.234516285
Inventory,Working Capital,ACT,Y6,M02,B,B05,0.405054169
Inventory,Working Capital,ACT,Y6,M02,B,B07,-0.913770116
Inventory,Working Capital,ACT,Y6,M02,B,B08,1.834037653
Inventory,Working Capital,ACT,Y6,M02,B,B11,-1.06210654
Inventory,Working Capital,ACT,Y6,M02,B,B13,0.280122348
Inventory,Working Capital,ACT,Y6,M02,B,B15,-0.760868757
Inventory,Working Capital,ACT,Y6,M02,B,B17,0.337357239
Inventory,Working Capital,ACT,Y6,M02,B,B22,2.575689261
Inventory,Working Capital,ACT,Y6,M02,B,B23,-0.761776665
Inventory,Working Capital,ACT,Y6,M02,B,B25,1.748750965
Inventory,Working Capital,ACT,Y6,M02,B,B27,-1.604923651
Inventory,Working Capital,ACT,Y6,M02,C,C01,-0.12461942
Inventory,Working Capital,ACT,Y6,M02,C,C04,0.872866272
Inventory,Working Capital,ACT,Y6,M02,C,C05,-0.92016884
Inventory,Working Capital,ACT,Y6,M02,C,C06,0.672367847
Inventory,Working Capital,ACT,Y6,M02,C,C09,-0.532910209
Inventory,Working Capital,ACT,Y6,M02,D,D03,1.167983143
Inventory,Working Capital,ACT,Y6,M02,D,D06,0.177464523
Inventory,Working Capital,ACT,Y6,M02,D,D10,-0.205939005
Inventory,Working Capital,ACT,Y6,M02,E,E01,-0.308444118
Inventory,Working Capital,ACT,Y6,M02,E,E04,-0.456905029
Inventory,Working Capital,ACT,Y6,M02,E,E09,-0.167810177
Inventory,Working Capital,ACT,Y6,M02,E,E11,2.521940032
Inventory,Working Capital,ACT,Y6,M02,E,E12,-0.598065929
Inventory,Working Capital,ACT,Y6,M02,E,E15,0.844838329
Inventory,Working Capital,ACT,Y6,M02,E,E16,-0.149305992
Inventory,Working Capital,ACT,Y6,M02,E,E18,-0.227515722
Inventory,Working Capital,ACT,Y6,M02,F,F02,1.130119612
Inventory,Working Capital,ACT,Y6,M02,F,F04,0.297385136
Inventory,Working Capital,ACT,Y6,M02,F,F05,-0.006367651
Inventory,Working Capital,ACT,Y6,M02,G,G01,-0.148351268
Inventory,Working Capital,ACT,Y6,M02,G,G03,-0.07064376
Inventory,Working Capital,ACT,Y6,M02,G,G05,-1.281627462
Inventory,Working Capital,ACT,Y6,M02,G,G08,-0.587888798
Inventory,Working Capital,ACT,Y6,M02,G,G10,-0.213130637
Inventory,Working Capital,ACT,Y6,M02,G,G12,-1.130854296
Inventory,Working Capital,PLN,Y2,M02,B,B01,0.88575016
Inventory,Working Capital,PLN,Y2,M02,B,B03,0.348338292
Inventory,Working Capital,PLN,Y2,M02,B,B08,-1.599402211
Inventory,Working Capital,PLN,Y2,M02,B,B23,1.57234566
Inventory,Working Capital,PLN,Y2,M02,B,B25,-0.340923795
Inventory,Working Capital,PLN,Y2,M02,B,B27,0.623491363
Inventory,Working Capital,PLN,Y2,M03,A,A01,1.193988546
Inventory,Working Capital,PLN,Y2,M03,A,A03,-0.460042032
Inventory,Working Capital,PLN,Y2,M03,B,B01,0.977884686
Inventory,Working Capital,PLN,Y2,M03,B,B03,0.348338292
Inventory,Working Capital,PLN,Y2,M03,B,B08,-1.599402211
Inventory,Working Capital,PLN,Y2,M03,B,B13,-1.287281044
Inventory,Working Capital,PLN,Y2,M03,B,B15,-0.255390914
Inventory,Working Capital,PLN,Y2,M03,B,B17,-0.132111331
Inventory,Working Capital,PLN,Y2,M03,B,B19,-0.483382461
Inventory,Working Capital,PLN,Y2,M03,B,B22,-2.486785052
Inventory,Working Capital,PLN,Y2,M03,B,B23,0.944327823
Inventory,Working Capital,PLN,Y2,M03,B,B25,-0.340923795
Inventory,Working Capital,PLN,Y2,M03,B,B27,3.508665717
Inventory,Working Capital,PLN,Y2,M03,C,C09,2.778416799
Inventory,Working Capital,PLN,Y2,M03,D,D06,-0.647194503
Inventory,Working Capital,PLN,Y2,M03,D,D10,-1.025046998
Inventory,Working Capital,PLN,Y2,M03,D,D11,-0.915597647
Inventory,Working Capital,PLN,Y2,M03,E,E07,-0.995154028
Inventory,Working Capital,PLN,Y2,M03,E,E08,-0.623133737
Inventory,Working Capital,PLN,Y2,M03,E,E11,-1.220837626
Inventory,Working Capital,PLN,Y2,M03,E,E18,1.311665908
Inventory,Working Capital,PLN,Y2,M03,F,F02,-1.148990274
Inventory,Working Capital,PLN,Y2,M03,F,F04,0.057584004
Inventory,Working Capital,PLN,Y2,M03,G,G01,1.603667532
Inventory,Working Capital,PLN,Y2,M03,G,G05,0.543338069
Inventory,Working Capital,PLN,Y2,M03,G,G08,-0.762136553
Inventory,Working Capital,PLN,Y2,M03,G,G10,-2.953459222
Inventory,Working Capital,PLN,Y2,M03,G,G12,1.619858365
Inventory,Working Capital,PLN,Y2,M04,B,B01,0.925578951
Inventory,Working Capital,PLN,Y2,M04,B,B03,-0.138069978
Inventory,Working Capital,PLN,Y2,M04,B,B08,-1.599402211
Inventory,Working Capital,PLN,Y2,M04,B,B23,1.064219849
Inventory,Working Capital,PLN,Y2,M04,B,B25,-0.229041345
Inventory,Working Capital,PLN,Y2,M04,B,B27,0.683613673
Inventory,Working Capital,PLN,Y2,M05,B,B01,0.726563391
Inventory,Working Capital,PLN,Y2,M05,B,B03,-0.138069978
Inventory,Working Capital,PLN,Y2,M05,B,B08,-1.599402211
Inventory,Working Capital,PLN,Y2,M05,B,B23,0.998649484
Inventory,Working Capital,PLN,Y2,M05,B,B25,-0.229041345
Inventory,Working Capital,PLN,Y2,M05,B,B27,0.683871945
Inventory,Working Capital,PLN,Y2,M06,A,A01,2.886497915
Inventory,Working Capital,PLN,Y2,M06,A,A03,-1.020937181
Inventory,Working Capital,PLN,Y2,M06,B,B01,0.979123317
Inventory,Working Capital,PLN,Y2,M06,B,B03,-0.138069978
Inventory,Working Capital,PLN,Y2,M06,B,B08,-1.599402211
Inventory,Working Capital,PLN,Y2,M06,B,B13,-1.287281044
Inventory,Working Capital,PLN,Y2,M06,B,B15,-0.290288645
Inventory,Working Capital,PLN,Y2,M06,B,B17,0.474705973
Inventory,Working Capital,PLN,Y2,M06,B,B19,-0.982460299
Inventory,Working Capital,PLN,Y2,M06,B,B22,-2.507480745
Inventory,Working Capital,PLN,Y2,M06,B,B23,0.971123316
Inventory,Working Capital,PLN,Y2,M06,B,B25,-0.229041345
Inventory,Working Capital,PLN,Y2,M06,B,B27,2.131839762
Inventory,Working Capital,PLN,Y2,M06,C,C09,2.5737947
Inventory,Working Capital,PLN,Y2,M06,D,D06,-0.8495408
Inventory,Working Capital,PLN,Y2,M06,D,D10,0.213963523
Inventory,Working Capital,PLN,Y2,M06,D,D11,-0.558800545
Inventory,Working Capital,PLN,Y2,M06,E,E07,-0.995154028
Inventory,Working Capital,PLN,Y2,M06,E,E08,-1.204871315
Inventory,Working Capital,PLN,Y2,M06,E,E11,-1.220837626
Inventory,Working Capital,PLN,Y2,M06,E,E18,1.311665908
Inventory,Working Capital,PLN,Y2,M06,F,F02,-1.338505388
Inventory,Working Capital,PLN,Y2,M06,F,F04,0.323744842
Inventory,Working Capital,PLN,Y2,M06,G,G01,0.043217492
Inventory,Working Capital,PLN,Y2,M06,G,G05,0.797163804
Inventory,Working Capital,PLN,Y2,M06,G,G08,-0.914508644
Inventory,Working Capital,PLN,Y2,M06,G,G10,0.190074021
Inventory,Working Capital,PLN,Y2,M06,G,G12,1.396103947
Inventory,Working Capital,PLN,Y2,M07,B,B01,1.121973749
Inventory,Working Capital,PLN,Y2,M07,B,B03,-0.177727493
Inventory,Working Capital,PLN,Y2,M07,B,B23,0.953464325
Inventory,Working Capital,PLN,Y2,M07,B,B25,-0.117151956
Inventory,Working Capital,PLN,Y2,M07,B,B27,0.717016696
Inventory,Working Capital,PLN,Y2,M08,B,B01,0.934812041
Inventory,Working Capital,PLN,Y2,M08,B,B03,-0.177727493
Inventory,Working Capital,PLN,Y2,M08,B,B23,1.067075006
Inventory,Working Capital,PLN,Y2,M08,B,B25,-0.117151956
Inventory,Working Capital,PLN,Y2,M08,B,B27,0.731237243
Inventory,Working Capital,PLN,Y2,M09,A,A01,2.030547464
Inventory,Working Capital,PLN,Y2,M09,A,A03,-0.569843174
Inventory,Working Capital,PLN,Y2,M09,B,B01,0.981604356
Inventory,Working Capital,PLN,Y2,M09,B,B03,-0.177727493
Inventory,Working Capital,PLN,Y2,M09,B,B13,-1.32620965
Inventory,Working Capital,PLN,Y2,M09,B,B15,-0.402913139
Inventory,Working Capital,PLN,Y2,M09,B,B17,0.710673759
Inventory,Working Capital,PLN,Y2,M09,B,B19,-0.950753608
Inventory,Working Capital,PLN,Y2,M09,B,B22,-2.528271936
Inventory,Working Capital,PLN,Y2,M09,B,B23,1.025506379
Inventory,Working Capital,PLN,Y2,M09,B,B25,-0.117151956
Inventory,Working Capital,PLN,Y2,M09,B,B27,0.783603603
Inventory,Working Capital,PLN,Y2,M09,C,C09,2.56741005
Inventory,Working Capital,PLN,Y2,M09,D,D06,-1.102889936
Inventory,Working Capital,PLN,Y2,M09,D,D10,-0.853732722
Inventory,Working Capital,PLN,Y2,M09,D,D11,-0.201549508
Inventory,Working Capital,PLN,Y2,M09,E,E07,-0.995154028
Inventory,Working Capital,PLN,Y2,M09,E,E08,-1.487753788
Inventory,Working Capital,PLN,Y2,M09,E,E11,-1.220837626
Inventory,Working Capital,PLN,Y2,M09,E,E18,1.311665908
Inventory,Working Capital,PLN,Y2,M09,F,F02,-1.183994509
Inventory,Working Capital,PLN,Y2,M09,F,F04,0.366784234
Inventory,Working Capital,PLN,Y2,M09,G,G01,-0.574034326
Inventory,Working Capital,PLN,Y2,M09,G,G05,0.321545709
Inventory,Working Capital,PLN,Y2,M09,G,G08,-1.278220824
Inventory,Working Capital,PLN,Y2,M09,G,G10,0.031771095
Inventory,Working Capital,PLN,Y2,M09,G,G12,1.694443171
Inventory,Working Capital,PLN,Y2,M10,B,B01,0.964373032
Inventory,Working Capital,PLN,Y2,M10,B,B03,0.374740862
Inventory,Working Capital,PLN,Y2,M10,B,B23,1.093704716
